date,close
2021-03-23,63.47999954223633
2021-03-24,62.040000915527344
2021-03-25,62.02000045776367
2021-03-26,64.87000274658203
2021-03-29,64.5
2021-03-30,63.77000045776367
2021-03-31,64.0
2021-04-01,64.55000305175781
2021-04-05,66.54000091552734
2021-04-06,65.55999755859375
2021-04-07,66.25
2021-04-08,67.05000305175781
2021-04-09,68.26000213623047
2021-04-12,65.41000366210938
2021-04-13,65.22000122070312
2021-04-14,64.19000244140625
2021-04-15,65.0199966430664
2021-04-16,64.75
2021-04-19,63.630001068115234
2021-04-20,62.70000076293945
2021-04-21,63.70000076293945
2021-04-22,62.56999969482422
2021-04-23,59.2400016784668
2021-04-26,58.7599983215332
2021-04-27,57.970001220703125
2021-04-28,57.619998931884766
2021-04-29,58.279998779296875
2021-04-30,57.529998779296875
2021-05-03,57.2599983215332
2021-05-04,56.900001525878906
2021-05-05,56.849998474121094
2021-05-06,57.189998626708984
2021-05-07,57.66999816894531
2021-05-10,55.970001220703125
2021-05-11,55.040000915527344
2021-05-12,53.619998931884766
2021-05-13,54.0099983215332
2021-05-14,55.349998474121094
2021-05-17,55.33000183105469
2021-05-18,54.84000015258789
2021-05-19,55.36000061035156
2021-05-20,55.95000076293945
2021-05-21,56.08000183105469
2021-05-24,56.959999084472656
2021-05-25,56.869998931884766
2021-05-26,56.91999816894531
2021-05-27,57.72999954223633
2021-05-28,57.119998931884766
2021-06-01,56.88999938964844
2021-06-02,57.47999954223633
2021-06-03,56.2400016784668
2021-06-04,57.369998931884766
2021-06-07,57.09000015258789
2021-06-08,57.0
2021-06-09,57.0
2021-06-10,57.380001068115234
2021-06-11,57.849998474121094
2021-06-14,58.189998626708984
2021-06-15,57.9900016784668
2021-06-16,57.220001220703125
2021-06-17,57.18000030517578
2021-06-18,55.66999816894531
2021-06-21,55.869998931884766
2021-06-22,55.869998931884766
2021-06-23,55.2599983215332
2021-06-24,56.06999969482422
2021-06-25,55.90999984741211
2021-06-28,57.47999954223633
2021-06-29,56.75
2021-06-30,56.13999938964844
2021-07-01,56.0099983215332
2021-07-02,56.7599983215332
2021-07-06,56.09000015258789
2021-07-07,55.959999084472656
2021-07-08,55.38999938964844
2021-07-09,55.9900016784668
2021-07-12,56.72999954223633
2021-07-13,56.869998931884766
2021-07-14,56.52000045776367
2021-07-15,55.810001373291016
2021-07-16,54.970001220703125
2021-07-19,54.63999938964844
2021-07-20,55.2400016784668
2021-07-21,56.22999954223633
2021-07-22,55.959999084472656
2021-07-23,53.0
2021-07-26,54.310001373291016
2021-07-27,53.18000030517578
2021-07-28,53.06999969482422
2021-07-29,53.70000076293945
2021-07-30,53.720001220703125
2021-08-02,53.68000030517578
2021-08-03,54.060001373291016
2021-08-04,53.900001525878906
2021-08-05,53.88999938964844
2021-08-06,53.91999816894531
2021-08-09,54.04999923706055
2021-08-10,53.939998626708984
2021-08-11,54.13999938964844
2021-08-12,53.540000915527344
2021-08-13,53.4900016784668
2021-08-16,53.470001220703125
2021-08-17,52.689998626708984
2021-08-18,52.189998626708984
2021-08-19,52.439998626708984
2021-08-20,52.0099983215332
2021-08-23,53.22999954223633
2021-08-24,53.810001373291016
2021-08-25,53.810001373291016
2021-08-26,53.130001068115234
2021-08-27,53.88999938964844
2021-08-30,53.939998626708984
2021-08-31,54.060001373291016
2021-09-01,53.66999816894531
2021-09-02,53.72999954223633
2021-09-03,53.5099983215332
2021-09-07,53.650001525878906
2021-09-08,53.56999969482422
2021-09-09,53.400001525878906
2021-09-10,53.84000015258789
2021-09-13,54.9900016784668
2021-09-14,54.52000045776367
2021-09-15,55.119998931884766
2021-09-16,54.83000183105469
2021-09-17,54.2599983215332
2021-09-20,52.97999954223633
2021-09-21,52.869998931884766
2021-09-22,53.5
2021-09-23,54.029998779296875
2021-09-24,54.220001220703125
2021-09-27,54.65999984741211
2021-09-28,54.0
2021-09-29,53.4900016784668
2021-09-30,53.279998779296875
2021-10-01,53.86000061035156
2021-10-04,53.470001220703125
2021-10-05,53.95000076293945
2021-10-06,53.97999954223633
2021-10-07,54.18000030517578
2021-10-08,53.810001373291016
2021-10-11,53.439998626708984
2021-10-12,52.16999816894531
2021-10-13,52.2599983215332
2021-10-14,53.900001525878906
2021-10-15,54.459999084472656
2021-10-18,54.470001220703125
2021-10-19,55.209999084472656
2021-10-20,55.369998931884766
2021-10-21,56.0
2021-10-22,49.459999084472656
2021-10-25,49.40999984741211
2021-10-26,48.279998779296875
2021-10-27,47.88999938964844
2021-10-28,48.08000183105469
2021-10-29,49.0
2021-11-01,49.54999923706055
2021-11-02,49.86000061035156
2021-11-03,50.38999938964844
2021-11-04,50.310001373291016
2021-11-05,50.91999816894531
2021-11-08,51.54999923706055
2021-11-09,51.20000076293945
2021-11-10,50.7599983215332
2021-11-11,50.529998779296875
2021-11-12,50.310001373291016
2021-11-15,50.31999969482422
2021-11-16,50.61000061035156
2021-11-17,50.22999954223633
2021-11-18,49.68000030517578
2021-11-19,49.52000045776367
2021-11-22,49.83000183105469
2021-11-23,49.099998474121094
2021-11-24,49.7599983215332
2021-11-26,48.779998779296875
2021-11-29,50.0
2021-11-30,49.20000076293945
2021-12-01,48.599998474121094
2021-12-02,49.5
2021-12-03,49.25
2021-12-06,50.9900016784668
2021-12-07,52.56999969482422
2021-12-08,51.75
2021-12-09,50.47999954223633
2021-12-10,50.59000015258789
2021-12-13,50.0
2021-12-14,49.70000076293945
2021-12-15,50.66999816894531
2021-12-16,50.83000183105469
2021-12-17,50.619998931884766
2021-12-20,49.599998474121094
2021-12-21,50.77000045776367
2021-12-22,50.970001220703125
2021-12-23,51.310001373291016
2021-12-27,51.939998626708984
2021-12-28,51.7599983215332
2021-12-29,51.83000183105469
2021-12-30,51.7400016784668
2021-12-31,51.5
2022-01-03,53.209999084472656
2022-01-04,53.13999938964844
2022-01-05,53.869998931884766
2022-01-06,54.0099983215332
2022-01-07,53.439998626708984
2022-01-10,55.209999084472656
2022-01-11,55.90999984741211
2022-01-12,55.7400016784668
2022-01-13,54.939998626708984
2022-01-14,55.70000076293945
2022-01-18,54.7599983215332
2022-01-19,53.619998931884766
2022-01-20,52.040000915527344
2022-01-21,52.040000915527344
2022-01-24,51.939998626708984
2022-01-25,51.0
2022-01-26,51.689998626708984
2022-01-27,48.04999923706055
2022-01-28,47.72999954223633
2022-01-31,48.81999969482422
2022-02-01,48.95000076293945
2022-02-02,49.5099983215332
2022-02-03,48.279998779296875
2022-02-04,48.0099983215332
2022-02-07,48.18000030517578
2022-02-08,48.810001373291016
2022-02-09,49.90999984741211
2022-02-10,48.86000061035156
2022-02-11,47.630001068115234
2022-02-14,47.58000183105469
2022-02-15,48.439998626708984
2022-02-16,48.22999954223633
2022-02-17,47.56999969482422
2022-02-18,45.040000915527344
2022-02-22,44.689998626708984
2022-02-23,44.650001525878906
2022-02-24,46.720001220703125
2022-02-25,47.709999084472656
2022-02-28,47.70000076293945
2022-03-01,46.81999969482422
2022-03-02,48.869998931884766
2022-03-03,47.93000030517578
2022-03-04,48.06999969482422
2022-03-07,47.68000030517578
2022-03-08,47.5
2022-03-09,47.630001068115234
2022-03-10,46.65999984741211
2022-03-11,45.83000183105469
2022-03-14,44.400001525878906
2022-03-15,44.810001373291016
2022-03-16,46.630001068115234
2022-03-17,47.13999938964844
2022-03-18,47.45000076293945
2022-03-21,47.38999938964844
2022-03-22,48.38999938964844
2022-03-23,48.27000045776367
2022-03-24,51.619998931884766
2022-03-25,51.83000183105469
2022-03-28,51.5099983215332
2022-03-29,52.25
2022-03-30,51.43000030517578
2022-03-31,49.560001373291016
2022-04-01,48.11000061035156
2022-04-04,49.20000076293945
2022-04-05,48.130001068115234
2022-04-06,47.540000915527344
2022-04-07,47.560001373291016
2022-04-08,47.02000045776367
2022-04-11,46.56999969482422
2022-04-12,46.5
2022-04-13,47.0099983215332
2022-04-14,45.66999816894531
2022-04-18,46.63999938964844
2022-04-19,47.93000030517578
2022-04-20,48.11000061035156
2022-04-21,47.5
2022-04-22,46.540000915527344
2022-04-25,47.060001373291016
2022-04-26,45.52000045776367
2022-04-27,45.220001220703125
2022-04-28,46.84000015258789
2022-04-29,43.59000015258789
2022-05-02,44.959999084472656
2022-05-03,45.060001373291016
2022-05-04,46.540000915527344
2022-05-05,44.599998474121094
2022-05-06,44.29999923706055
2022-05-09,43.06999969482422
2022-05-10,44.0099983215332
2022-05-11,42.83000183105469
2022-05-12,42.84000015258789
2022-05-13,43.599998474121094
2022-05-16,43.08000183105469
2022-05-17,44.400001525878906
2022-05-18,42.349998474121094
2022-05-19,42.0099983215332
2022-05-20,41.650001525878906
2022-05-23,42.0
2022-05-24,41.66999816894531
2022-05-25,42.20000076293945
2022-05-26,43.47999954223633
2022-05-27,44.54999923706055
2022-05-31,44.41999816894531
2022-06-01,44.11000061035156
2022-06-02,44.84000015258789
2022-06-03,43.38999938964844
2022-06-06,43.34000015258789
2022-06-07,43.529998779296875
2022-06-08,41.22999954223633
2022-06-09,40.0099983215332
2022-06-10,39.18000030517578
2022-06-13,37.77000045776367
2022-06-14,37.93000030517578
2022-06-15,38.650001525878906
2022-06-16,37.34000015258789
2022-06-17,36.970001220703125
2022-06-21,37.72999954223633
2022-06-22,37.380001068115234
2022-06-23,37.40999984741211
2022-06-24,38.61000061035156
2022-06-27,38.630001068115234
2022-06-28,37.779998779296875
2022-06-29,37.290000915527344
2022-06-30,37.40999984741211
2022-07-01,36.34000015258789
2022-07-05,36.689998626708984
2022-07-06,36.9900016784668
2022-07-07,38.13999938964844
2022-07-08,37.9900016784668
2022-07-11,37.20000076293945
2022-07-12,37.209999084472656
2022-07-13,37.209999084472656
2022-07-14,37.709999084472656
2022-07-15,38.619998931884766
2022-07-18,38.709999084472656
2022-07-19,40.220001220703125
2022-07-20,40.560001373291016
2022-07-21,40.61000061035156
2022-07-22,39.20000076293945
2022-07-25,39.15999984741211
2022-07-26,38.959999084472656
2022-07-27,40.18000030517578
2022-07-28,39.709999084472656
2022-07-29,36.310001373291016
2022-08-01,36.959999084472656
2022-08-02,36.0099983215332
2022-08-03,36.52000045776367
2022-08-04,35.65999984741211
2022-08-05,35.38999938964844
2022-08-08,35.380001068115234
2022-08-09,34.52000045776367
2022-08-10,35.369998931884766
2022-08-11,35.59000015258789
2022-08-12,36.11000061035156
2022-08-15,36.34000015258789
2022-08-16,36.189998626708984
2022-08-17,35.779998779296875
2022-08-18,36.20000076293945
2022-08-19,35.380001068115234
2022-08-22,33.84000015258789
2022-08-23,33.95000076293945
2022-08-24,33.86000061035156
2022-08-25,34.88999938964844
2022-08-26,33.36000061035156
2022-08-29,32.939998626708984
2022-08-30,32.2599983215332
2022-08-31,31.920000076293945
2022-09-01,31.760000228881836
2022-09-02,31.219999313354492
2022-09-06,30.360000610351562
2022-09-07,30.649999618530273
2022-09-08,30.75
2022-09-09,31.459999084472656
2022-09-12,31.559999465942383
2022-09-13,29.290000915527344
2022-09-14,29.18000030517578
2022-09-15,28.84000015258789
2022-09-16,29.239999771118164
2022-09-19,29.440000534057617
2022-09-20,28.959999084472656
2022-09-21,28.469999313354492
2022-09-22,28.06999969482422
2022-09-23,27.520000457763672
2022-09-26,26.969999313354492
2022-09-27,26.889999389648438
2022-09-28,27.1299991607666
2022-09-29,26.3799991607666
2022-09-30,25.770000457763672
2022-10-03,26.969999313354492
2022-10-04,27.700000762939453
2022-10-05,27.639999389648438
2022-10-06,27.18000030517578
2022-10-07,25.719999313354492
2022-10-10,25.200000762939453
2022-10-11,25.040000915527344
2022-10-12,25.329999923706055
2022-10-13,26.420000076293945
2022-10-14,25.90999984741211
2022-10-17,26.420000076293945
2022-10-18,25.8700008392334
2022-10-19,26.0
2022-10-20,26.079999923706055
2022-10-21,26.969999313354492
2022-10-24,27.18000030517578
2022-10-25,27.40999984741211
2022-10-26,27.209999084472656
2022-10-27,26.270000457763672
2022-10-28,29.06999969482422
2022-10-31,28.43000030517578
2022-11-01,28.299999237060547
2022-11-02,27.420000076293945
2022-11-03,27.389999389648438
2022-11-04,28.200000762939453
2022-11-07,28.40999984741211
2022-11-08,28.479999542236328
2022-11-09,27.520000457763672
2022-11-10,29.760000228881836
2022-11-11,30.43000030517578
2022-11-14,30.350000381469727
2022-11-15,30.709999084472656
2022-11-16,29.530000686645508
2022-11-17,29.889999389648438
2022-11-18,29.8700008392334
2022-11-21,28.940000534057617
2022-11-22,29.81999969482422
2022-11-23,29.670000076293945
2022-11-25,29.34000015258789
2022-11-28,28.729999542236328
2022-11-29,28.899999618530273
2022-11-30,30.06999969482422
2022-12-01,29.829999923706055
2022-12-02,29.40999984741211
2022-12-05,29.170000076293945
2022-12-06,28.600000381469727
2022-12-07,28.329999923706055
2022-12-08,28.440000534057617
2022-12-09,28.239999771118164
2022-12-12,28.690000534057617
2022-12-13,28.729999542236328
2022-12-14,28.260000228881836
2022-12-15,27.149999618530273
2022-12-16,26.920000076293945
2022-12-19,26.790000915527344
2022-12-20,26.440000534057617
2022-12-21,26.829999923706055
2022-12-22,25.969999313354492
2022-12-23,26.09000015258789
2022-12-27,25.940000534057617
2022-12-28,25.540000915527344
2022-12-29,26.209999084472656
2022-12-30,26.43000030517578
2023-01-03,26.729999542236328
2023-01-04,27.68000030517578
2023-01-05,27.559999465942383
2023-01-06,28.729999542236328
2023-01-09,29.309999465942383
2023-01-10,29.440000534057617
2023-01-11,29.850000381469727
2023-01-12,30.290000915527344
2023-01-13,30.110000610351562
2023-01-17,29.600000381469727
2023-01-18,28.809999465942383
2023-01-19,28.420000076293945
2023-01-20,29.219999313354492
2023-01-23,30.270000457763672
2023-01-24,29.920000076293945
2023-01-25,29.700000762939453
2023-01-26,30.09000015258789
2023-01-27,28.15999984741211
2023-01-30,27.950000762939453
2023-01-31,28.260000228881836
2023-02-01,29.06999969482422
2023-02-02,30.190000534057617
2023-02-03,30.31999969482422
2023-02-06,28.690000534057617
2023-02-07,29.049999237060547
2023-02-08,28.239999771118164
2023-02-09,27.729999542236328
2023-02-10,27.799999237060547
2023-02-13,28.549999237060547
2023-02-14,28.639999389648438
2023-02-15,28.850000381469727
2023-02-16,28.200000762939453
2023-02-17,27.610000610351562
2023-02-21,26.059999465942383
2023-02-22,25.469999313354492
2023-02-23,25.610000610351562
2023-02-24,25.139999389648438
2023-02-27,24.899999618530273
2023-02-28,24.93000030517578
2023-03-01,25.329999923706055
2023-03-02,26.200000762939453
2023-03-03,26.399999618530273
2023-03-06,25.989999771118164
2023-03-07,25.530000686645508
2023-03-08,25.979999542236328
2023-03-09,26.440000534057617
2023-03-10,27.219999313354492
2023-03-13,26.950000762939453
2023-03-14,28.010000228881836
2023-03-15,28.40999984741211
2023-03-16,30.18000030517578
2023-03-17,29.809999465942383
2023-03-20,29.15999984741211
2023-03-21,28.459999084472656
2023-03-22,28.1299991607666
2023-03-23,29.030000686645508
2023-03-24,29.360000610351562
2023-03-27,29.18000030517578
2023-03-28,29.290000915527344
2023-03-29,31.520000457763672
2023-03-30,32.09000015258789
2023-03-31,32.66999816894531
2023-04-03,32.88999938964844
2023-04-04,33.099998474121094
2023-04-05,32.83000183105469
2023-04-06,32.810001373291016
2023-04-10,32.52000045776367
2023-04-11,32.349998474121094
2023-04-12,32.02000045776367
2023-04-13,32.130001068115234
2023-04-14,31.889999389648438
2023-04-17,32.13999938964844
2023-04-18,31.829999923706055
2023-04-19,31.149999618530273
2023-04-20,30.860000610351562
2023-04-21,30.299999237060547
2023-04-24,29.65999984741211
2023-04-25,28.8799991607666
2023-04-26,29.049999237060547
2023-04-27,29.860000610351562
2023-04-28,31.059999465942383
2023-05-01,30.299999237060547
2023-05-02,29.770000457763672
2023-05-03,30.649999618530273
2023-05-04,31.239999771118164
2023-05-05,30.989999771118164
2023-05-08,30.770000457763672
2023-05-09,30.100000381469727
2023-05-10,29.969999313354492
2023-05-11,28.860000610351562
2023-05-12,28.950000762939453
2023-05-15,29.799999237060547
2023-05-16,29.219999313354492
2023-05-17,28.8700008392334
2023-05-18,29.68000030517578
2023-05-19,29.93000030517578
2023-05-22,30.280000686645508
2023-05-23,29.510000228881836
2023-05-24,29.0
2023-05-25,27.399999618530273
2023-05-26,29.0
2023-05-30,29.989999771118164
2023-05-31,31.440000534057617
2023-06-01,31.1299991607666
2023-06-02,31.309999465942383
2023-06-05,29.860000610351562
2023-06-06,30.959999084472656
2023-06-07,31.280000686645508
2023-06-08,31.81999969482422
2023-06-09,31.34000015258789
2023-06-12,33.06999969482422
2023-06-13,33.90999984741211
2023-06-14,35.58000183105469
2023-06-15,35.81999969482422
2023-06-16,36.369998931884766
2023-06-20,35.0
2023-06-21,32.900001525878906
2023-06-22,32.709999084472656
2023-06-23,33.0
2023-06-26,33.34000015258789
2023-06-27,34.099998474121094
2023-06-28,33.56999969482422
2023-06-29,32.90999984741211
2023-06-30,33.439998626708984
2023-07-03,33.619998931884766
2023-07-05,32.5099983215332
2023-07-06,31.969999313354492
2023-07-07,31.850000381469727
2023-07-10,32.7400016784668
2023-07-11,33.29999923706055
2023-07-12,33.97999954223633
2023-07-13,33.869998931884766
2023-07-14,33.150001525878906
2023-07-17,34.369998931884766
2023-07-18,34.5
2023-07-19,34.459999084472656
2023-07-20,33.369998931884766
2023-07-21,34.02000045776367
2023-07-24,33.630001068115234
2023-07-25,34.099998474121094
2023-07-26,34.36000061035156
2023-07-27,34.54999923706055
2023-07-28,36.83000183105469
2023-07-31,35.77000045776367
2023-08-01,35.79999923706055
2023-08-02,34.38999938964844
2023-08-03,34.869998931884766
2023-08-04,35.13999938964844
2023-08-07,35.22999954223633
2023-08-08,35.02000045776367
2023-08-09,34.279998779296875
2023-08-10,34.68000030517578
2023-08-11,34.88999938964844
2023-08-14,35.68000030517578
2023-08-15,34.77000045776367
2023-08-16,33.529998779296875
2023-08-17,32.58000183105469
2023-08-18,32.75
2023-08-21,33.13999938964844
2023-08-22,32.88999938964844
2023-08-23,33.97999954223633
2023-08-24,32.59000015258789
2023-08-25,33.25
2023-08-28,33.619998931884766
2023-08-29,34.310001373291016
2023-08-30,34.529998779296875
2023-08-31,35.13999938964844
2023-09-01,36.61000061035156
2023-09-05,36.709999084472656
2023-09-06,36.97999954223633
2023-09-07,38.18000030517578
2023-09-08,38.0099983215332
2023-09-11,38.59000015258789
2023-09-12,38.86000061035156
2023-09-13,38.709999084472656
2023-09-14,38.66999816894531
2023-09-15,37.880001068115234
2023-09-18,37.9900016784668
2023-09-19,36.34000015258789
2023-09-20,34.689998626708984
2023-09-21,34.650001525878906
2023-09-22,34.18000030517578
2023-09-25,34.290000915527344
2023-09-26,33.83000183105469
2023-09-27,34.61000061035156
2023-09-28,35.18000030517578
2023-09-29,35.54999923706055
2023-10-02,35.459999084472656
2023-10-03,35.689998626708984
2023-10-04,35.93000030517578
2023-10-05,35.88999938964844
2023-10-06,36.189998626708984
2023-10-09,36.060001373291016
2023-10-10,36.43000030517578
2023-10-11,36.880001068115234
2023-10-12,36.84000015258789
2023-10-13,35.970001220703125
2023-10-16,36.560001373291016
2023-10-17,36.060001373291016
2023-10-18,35.63999938964844
2023-10-19,35.66999816894531
2023-10-20,34.91999816894531
2023-10-23,33.849998474121094
2023-10-24,34.59000015258789
2023-10-25,32.83000183105469
2023-10-26,32.52000045776367
2023-10-27,35.540000915527344
2023-10-30,35.689998626708984
2023-10-31,36.5
2023-11-01,37.290000915527344
2023-11-02,37.70000076293945
2023-11-03,38.13999938964844
2023-11-06,37.95000076293945
2023-11-07,38.77000045776367
2023-11-08,37.91999816894531
2023-11-09,37.79999923706055
2023-11-10,38.86000061035156
2023-11-13,38.22999954223633
2023-11-14,39.40999984741211
2023-11-15,40.61000061035156
2023-11-16,43.349998474121094
2023-11-17,43.810001373291016
2023-11-20,44.7400016784668
2023-11-21,43.63999938964844
2023-11-22,43.66999816894531
2023-11-24,43.959999084472656
2023-11-27,44.08000183105469
2023-11-28,44.22999954223633
2023-11-29,44.939998626708984
2023-11-30,44.70000076293945
2023-12-01,43.7400016784668
2023-12-04,42.349998474121094
2023-12-05,41.91999816894531
2023-12-06,41.27000045776367
2023-12-07,42.150001525878906
2023-12-08,42.70000076293945
2023-12-11,44.540000915527344
2023-12-12,44.040000915527344
2023-12-13,44.56999969482422
2023-12-14,45.18000030517578
2023-12-15,46.15999984741211
2023-12-18,45.689998626708984
2023-12-19,46.65999984741211
2023-12-20,45.7599983215332
2023-12-21,47.08000183105469
2023-12-22,48.0
2023-12-26,50.5
2023-12-27,50.7599983215332
2023-12-28,50.38999938964844
2023-12-29,50.25
2024-01-02,47.79999923706055
2024-01-03,47.04999923706055
2024-01-04,46.869998931884766
2024-01-05,46.88999938964844
2024-01-08,48.45000076293945
2024-01-09,48.04999923706055
2024-01-10,47.470001220703125
2024-01-11,47.63999938964844
2024-01-12,47.119998931884766
2024-01-16,47.060001373291016
2024-01-17,46.060001373291016
2024-01-18,46.7400016784668
2024-01-19,48.150001525878906
2024-01-22,48.220001220703125
2024-01-23,48.88999938964844
2024-01-24,49.09000015258789
2024-01-25,49.54999923706055
2024-01-26,43.650001525878906
2024-01-29,43.84000015258789
2024-01-30,42.91999816894531
2024-01-31,43.08000183105469
2024-02-01,43.36000061035156
2024-02-02,42.599998474121094
2024-02-05,42.77000045776367
2024-02-06,42.7400016784668
2024-02-07,42.779998779296875
2024-02-08,42.5
2024-02-09,43.310001373291016
2024-02-12,44.029998779296875
2024-02-13,43.15999984741211
2024-02-14,44.189998626708984
2024-02-15,44.04999923706055
2024-02-16,43.5099983215332
2024-02-20,44.52000045776367
2024-02-21,43.470001220703125
2024-02-22,42.97999954223633
2024-02-23,42.9900016784668
2024-02-26,42.9900016784668
2024-02-27,42.72999954223633
2024-02-28,41.9900016784668
2024-02-29,43.04999923706055
2024-03-01,43.81999969482422
2024-03-04,45.61000061035156
2024-03-05,43.15999984741211
2024-03-06,44.5099983215332
2024-03-07,46.150001525878906
2024-03-08,44.0
2024-03-11,44.86000061035156
2024-03-12,45.2400016784668
2024-03-13,43.22999954223633
2024-03-14,42.75
2024-03-15,42.63999938964844
2024-03-18,42.709999084472656
2024-03-19,42.04999923706055
2024-03-20,42.20000076293945
2024-03-21,42.41999816894531
2024-03-22,42.56999969482422
2024-03-25,41.83000183105469
2024-03-26,41.9900016784668
2024-03-27,43.77000045776367
2024-03-28,44.16999816894531
2024-04-01,44.52000045776367
2024-04-02,43.939998626708984
2024-04-03,40.33000183105469
2024-04-04,39.72999954223633
2024-04-05,38.709999084472656
2024-04-08,37.97999954223633
2024-04-09,38.33000183105469
2024-04-10,37.20000076293945
2024-04-11,37.630001068115234
2024-04-12,35.689998626708984
2024-04-15,36.310001373291016
2024-04-16,36.2599983215332
2024-04-17,35.68000030517578
2024-04-18,35.040000915527344
2024-04-19,34.20000076293945
2024-04-22,34.40999984741211
2024-04-23,34.279998779296875
2024-04-24,34.5
2024-04-25,35.11000061035156
2024-04-26,31.8799991607666
2024-04-29,31.360000610351562
2024-04-30,30.469999313354492
2024-05-01,30.3700008392334
2024-05-02,30.510000228881836
2024-05-03,30.899999618530273
2024-05-06,30.969999313354492
2024-05-07,30.68000030517578
2024-05-08,30.0
2024-05-09,30.09000015258789
2024-05-10,29.850000381469727
2024-05-13,30.510000228881836
2024-05-14,31.049999237060547
2024-05-15,31.270000457763672
2024-05-16,32.029998779296875
2024-05-17,31.829999923706055
2024-05-20,32.099998474121094
2024-05-21,31.739999771118164
2024-05-22,31.420000076293945
2024-05-23,30.079999923706055
2024-05-24,30.719999313354492
2024-05-28,31.059999465942383
